year,code,country_origin,country_consignment,net_mass,cif_etb,cif_usd
2016,42032100,China,Netherlands,40,13844.35,640.99
2016,42032100,China,Pakistan,246.81,60551.26,2803.49
2016,42032100,China,United Arab Emirates,576,63624.22,2945.77
2016,42032100,Pakistan,Pakistan,170,71165.12,3294.91
2016,42032100,United Kingdom,United Kingdom,33,39324.48,1820.7
2016,42032900,Bangladesh,Netherlands,30,2070.06,95.84
2016,42032900,China,Canada,10,814.25,37.7
2016,42032900,China,China,13128.59,1065418.3,49328.35
2016,42032900,China,Djibouti,821.42,47478.61,2198.24
2016,42032900,China,Italy,8156,1718446.96,79563.25
2016,42032900,China,Netherlands,2059,418922.51,19395.9
2016,42032900,China,Turkey,224,64269.11,2975.63
2016,42032900,China,United Arab Emirates,81,4614.12,213.63
2016,42032900,Czech Republic,Czech Republic,1,14972.98,693.24
2016,42032900,France,France,1,1049.89,48.61
2016,42032900,Germany,Germany,58.94,4985.58,230.83
2016,42032900,Germany,United Arab Emirates,6,1470.53,68.08
2016,42032900,India,India,6.2,4715.67,218.34
2016,42032900,India,Italy,20,19135.84,885.98
2016,42032900,India,Netherlands,612,46699.89,2162.18
2016,42032900,India,Saudi Arabia,28.06,3711.36,171.83
2016,42032900,India,United Arab Emirates,156,3918.06,181.4
2016,42032900,Italy,Italy,179.83,154243.54,7141.4
2016,42032900,Japan,Japan,10.6,8363.76,387.24
2016,42032900,Malaysia,Italy,274,217830.93,10085.47
2016,42032900,Malaysia,Malaysia,6650,901382.19,41733.56
2016,42032900,Mexico,Netherlands,27.8,17282.35,800.17
2016,42032900,Netherlands,Netherlands,100.4,2669.08,123.57
2016,42032900,Pakistan,United Arab Emirates,1015,27805.89,1287.4
2016,42032900,Poland,Poland,5000,49804.65,2305.93
2016,42032900,Poland,United Arab Emirates,484,1145.44,53.03
2016,42032900,South Africa,South Africa,9.04,387.76,17.95
2016,42032900,Spain,Turkey,74.44,14349.39,664.37
2016,42032900,Sri Lanka,Italy,2,1409.92,65.28
2016,42032900,Turkey,Turkey,217.11,275923.6,12775.12
2016,42032900,United Arab Emirates,United Arab Emirates,193.87,12974.36,600.71
2016,42032900,United Kingdom,United Kingdom,25.9,7253.39,335.83
2016,42032900,United States,United States,2,452.08,20.93
2016,42033000,China,China,284836.58,20862269.46,965912.89
2016,42033000,China,Djibouti,1143,33640.57,1557.54
2016,42033000,China,India,1,3144.42,145.59
2016,42033000,China,Qatar,1,280.03,12.97
2016,42033000,China,Saudi Arabia,788,20879.8,966.72
2016,42033000,China,United Arab Emirates,3828,167172.46,7740
2016,42033000,China,United States,1,1258.42,58.26
2016,42033000,France,France,10,1161.86,53.79
2016,42033000,India,India,373,4962.78,229.77
2016,42033000,Italy,Italy,17.29,12038.07,557.36
2016,42033000,Italy,United Arab Emirates,78,4022.47,186.24
2016,42033000,Malaysia,Italy,74,12039.86,557.44
2016,42033000,Netherlands,Netherlands,400,26968.6,1248.63
2016,42033000,Thailand,Thailand,135.33,20314.76,940.56
2016,42033000,Turkey,Turkey,1793.49,301135.04,13942.41
2016,42033000,United Arab Emirates,United Arab Emirates,13.69,6148.47,284.67
2016,42034000,China,China,6498,114391.65,5296.28
2016,42034000,China,United Arab Emirates,34,7543.71,349.27
2016,42034000,Morocco,Italy,225,12856.84,595.27
2016,42034000,Netherlands,Belgium,13,8860.54,410.24
2016,42034000,Pakistan,Pakistan,2.94,5223.54,241.85
2016,42034000,Russia,Italy,90,87623.64,4056.93
2016,42034000,Turkey,Turkey,201.19,10148.27,469.86
2016,42034000,United Arab Emirates,United Arab Emirates,10.12,3114.4,144.2
2016,42050000,Andorra,United Arab Emirates,1,1962.73,90.87
2016,42050000,China,China,787.84,91580.68,4240.14
2016,42050000,China,Hong Kong,275,2753.85,127.5
2016,42050000,China,India,1,5459.88,252.79
2016,42050000,China,Italy,0.5,494.06,22.87
2016,42050000,China,United Arab Emirates,1082.2,47566.9,2202.32
2016,42050000,India,Djibouti,62.5,13546.08,627.18
2016,42050000,India,India,85.1,1166.31,54
2016,42050000,Italy,Italy,10,1834.63,84.94
2016,42050000,Japan,Netherlands,4,741.8,34.34
2016,42050000,Netherlands,New Zealand,20.83,1926.48,89.2
2016,42050000,Pakistan,Saudi Arabia,100,9692.74,448.77
2016,42050000,Turkey,Turkey,1440.95,301964.88,13980.82
2016,42050000,United Arab Emirates,United Arab Emirates,4,2478.51,114.75
2016,42060000,China,China,493.39,61462.73,2845.7
2016,43039000,China,China,5892,360652.07,16698.02
2016,43039000,China,United Arab Emirates,100,11611.26,537.6
2016,43039000,Finland,Finland,5,815.13,37.74
2016,43039000,Turkey,Turkey,200,11807.05,546.66
2016,43040000,China,China,10653,310925.26,14395.69
2016,43040000,China,United Arab Emirates,255.56,7240.27,335.22
2016,44012200,South Africa,South Africa,227.63,504.69,23.37
2016,44029000,China,China,1,268.4,12.43
2016,44031000,Israel,Israel,4000,228260.33,10568.34
2016,44034900,Italy,Italy,297000,2682435.88,124195.47
2016,44039100,China,China,1205,10115.93,468.36
2016,44039900,Austria,Slovenia,375860,5944851.05,275243.7
2016,44039900,Italy,Italy,648000,5444028.83,252055.88
2016,44041000,Turkey,Turkey,64673,651944.11,30184.69
2016,44042000,China,China,22218.6,270490.97,12523.59
2016,44042000,Malaysia,Malaysia,5,473.84,21.94
2016,44050000,India,India,6000,72583.05,3360.56
2016,44069000,Belgium,Belgium,184030,1287899.31,59629.11
2016,44071000,Australia,Australia,1270000,20193051.68,934928.42
2016,44071000,Austria,Austria,6391666,100222281.2,4640242.66
2016,44071000,Austria,Croatia,3048001,53698600.67,2486218.97
2016,44071000,Austria,Djibouti,4196984,54010762.8,2500671.93
2016,44071000,Austria,Slovenia,5717463,87526085.9,4052415.03
2016,44071000,Germany,Germany,130000,1715151.5,79410.68
2016,44071000,Germany,Netherlands,6775.3,186064.72,8614.71
2016,44071000,Israel,Israel,429.89,28793.51,1333.13
2016,44071000,Netherlands,Netherlands,650.86,78231.14,3622.06
2016,44071000,Ukraine,Ukraine,26380,326053.27,15096.11
2016,44072600,Australia,Australia,652000,10361878.91,479749.93
2016,44072600,China,China,3370,181509.04,8403.78
2016,44072900,Austria,Austria,575240,9062490.75,419588.89
2016,44072900,China,China,5060,119265.4,5521.93
2016,44072900,Germany,Italy,449452,4203616.13,194625.37
2016,44072900,South Africa,South Africa,2901,74009.55,3426.61
2016,44079200,Austria,Austria,28700,524446.23,24281.6
2016,44079900,Australia,Australia,91000,1392874.86,64489.43
2016,44079900,Austria,Djibouti,306619,4344964.21,201169.72
2016,44079900,China,China,33,3478.8,161.07
2016,44079900,South Africa,South Africa,72315,516009.04,23890.97
2016,44081000,China,China,21000,799078.6,36996.95
2016,44081000,Viet Nam,Viet Nam,928.21,69172.96,3202.67
2016,44083900,Austria,Slovenia,326550,7135702.49,330379.54
2016,44083900,Viet Nam,Viet Nam,13807.14,574828.06,26614.26
2016,44089000,China,China,183727,4444369.25,205772.13
2016,44089000,China,United Arab Emirates,4950,142781.54,6610.72
2016,44089000,Netherlands,Netherlands,640,115817.71,5362.3
2016,44089000,Ukraine,Turkey,31492,375107.23,17367.28
2016,44089000,United States,United States,17316.33,1805132.37,83576.75
2016,44089000,Viet Nam,Viet Nam,1838.46,160692.97,7440.01
2016,44091000,China,China,5800.82,200295.02,9273.57
2016,44091000,Italy,Italy,18377,664299.57,30756.75
2016,44091000,Turkey,Turkey,1041,100226.42,4640.43
2016,44092100,China,China,39032,651942.51,30184.62
2016,44092100,Spain,Spain,368.95,8103.42,375.18
2016,44092900,China,China,124908.63,5466285,253086.34
2016,44092900,Switzerland,Turkey,10.9,7336.82,339.69
2016,44092900,Ukraine,Turkey,466111.11,5219423.63,241656.77
2016,44101100,China,China,392104.4,3877050.51,179505.54
2016,44101100,China,Djibouti,3000,76275.85,3531.53
2016,44101100,China,United Arab Emirates,1054,1242.7,57.54
2016,44101100,Germany,Germany,16573.76,347476.61,16088
2016,44101100,Germany,Netherlands,15513.75,178569.24,8267.67
2016,44101100,Malaysia,Malaysia,19508,328719.47,15219.55
2016,44101100,Turkey,Turkey,112260,1062935.48,49213.39
2016,44101200,China,China,49950,818718.23,37906.25
2016,44101900,China,China,157626,2314905.29,107178.98
2016,44101900,China,United Arab Emirates,30102,458401.36,21223.76
2016,44101900,India,Djibouti,101500,950369.71,44001.65
2016,44101900,Israel,Israel,7497.5,1538121.54,71214.28
2016,44101900,Netherlands,Netherlands,2,693.58,32.11
2016,44101900,South Africa,South Africa,273.75,47284.07,2189.23
2016,44101900,Spain,Spain,161,218388.05,10111.26
2016,44101900,Switzerland,Switzerland,194,21841.39,1011.25
2016,44101900,Turkey,Turkey,21460,1417843.43,65645.46
2016,44109000,China,China,2676575,35266903.39,1632840.4
2016,44109000,China,Djibouti,2330932,26996046.4,1249903.76
2016,44109000,Germany,Germany,1550,390252.97,18068.52
2016,44109000,Italy,Italy,22195,938686.08,43460.71
2016,44109000,Netherlands,Netherlands,640,126007.41,5834.08
2016,44109000,South Korea,South Korea,586,5163.59,239.07
2016,44109000,United Kingdom,United Kingdom,5530,399366.74,18490.48
2016,44111200,China,China,2630109.07,40831807.46,1890492.72
2016,44111200,Israel,Israel,7497.5,155135.37,7182.69
2016,44111200,Thailand,Djibouti,122850,909620.39,42114.98
2016,44111200,Turkey,Turkey,10251,116469.31,5392.47
2016,44111300,China,China,529128,6344686.58,293755.9
2016,44111400,China,China,8056529.85,95096347.22,4402914.43
2016,44111400,China,Djibouti,166100,2304216.36,106684.09
2016,44111400,China,United Arab Emirates,150615.8,1756189.53,81310.72
2016,44111400,Malaysia,United Arab Emirates,4123,89109.05,4125.71
2016,44111400,Netherlands,Netherlands,640,49157.61,2275.97
2016,44111400,South Africa,South Africa,88.06,8125.99,376.23
2016,44111400,Spain,Spain,87524,1131332.51,52380.14
2016,44111400,Thailand,Thailand,256110,2932493.69,135773.02
2016,44111400,Turkey,Turkey,171562,2466861.31,114214.48
2016,44111400,United Arab Emirates,United Arab Emirates,25066,506046.11,23429.69
2016,44119200,China,China,383405,4511562.65,208883.14
2016,44119200,Kenya,Kenya,270000,2184409.11,101137.07
2016,44119200,Netherlands,Netherlands,728.44,38226.54,1769.87
2016,44119300,China,China,1655.69,222699.69,10310.89
2016,44119300,Netherlands,Netherlands,640,53435.14,2474.02
2016,44119400,China,China,1590831.14,24158931.61,1118546.74
2016,44119400,Germany,Netherlands,17631.5,231794.06,10731.95
2016,44119400,Italy,Italy,49.43,4032.72,186.71
2016,44121000,China,China,107978.5,1401164.55,64873.23
2016,44121000,China,United Arab Emirates,424.79,16504.27,764.14
2016,44123100,China,China,6185,234536.05,10858.9
2016,44123100,China,United Arab Emirates,113.3,12241.78,566.79
2016,44123200,China,China,1594429.52,30939213.66,1432470.49
2016,44123200,Russia,Djibouti,25700,261780.38,12120.3
2016,44123900,China,China,4058356.41,71238875.63,3298325.16
2016,44123900,China,Djibouti,251077.1,3453638.73,159901.79
2016,44123900,China,United Arab Emirates,11590,145120.66,6719.02
2016,44123900,Germany,Italy,136275,3974176.77,184002.44
2016,44123900,Greece,Greece,2231,163100.91,7551.49
2016,44123900,India,Djibouti,1600,78606.64,3639.45
2016,44123900,Italy,Italy,65378,798136.03,36953.31
2016,44123900,Malaysia,Viet Nam,831.81,116859.68,5410.55
2016,44123900,Russia,Turkey,18560,587932.45,27220.99
2016,44123900,South Africa,South Africa,667,85926.93,3978.38
2016,44123900,Turkey,Turkey,64.2,3541.95,163.99
2016,44123900,Ukraine,Turkey,15840,509656.29,23596.84
2016,44123900,United Kingdom,United Kingdom,1.35,5408.33,250.4
2016,44129400,China,China,9266.56,1269171.71,58762.03
2016,44129400,South Korea,South Korea,1895,874468.06,40487.44
2016,44129900,China,China,4481341.27,79979293.32,3703002.21
2016,44129900,China,Djibouti,112157,1458998.52,67550.92
2016,44129900,China,Kenya,15,949.61,43.97
2016,44129900,China,United Arab Emirates,12150,251737.15,11655.31
2016,44129900,India,India,55,7521.57,348.25
2016,44129900,Indonesia,United Arab Emirates,62088,935973.99,43335.13
2016,44129900,Italy,Italy,136576,4747364.59,219800.66
2016,44129900,Malaysia,United Arab Emirates,210,51607.9,2389.42
2016,44129900,Netherlands,Netherlands,640,175189.68,8111.2
2016,44129900,Taiwan,Taiwan,160,19764.6,915.09
2016,44129900,Turkey,Turkey,29555,602100.05,27876.94
2016,44129900,Ukraine,Turkey,3120,99464.01,4605.14
2016,44130000,China,China,15670,262367.79,12147.5
2016,44130000,Italy,Greece,598,5181.61,239.91
2016,44130000,Turkey,Greece,250,8719.13,403.69
2016,44130000,Ukraine,Jordan,1,66512.63,3079.5
2016,44140000,Belgium,Belgium,10,6041.11,279.7
2016,44140000,China,China,307026.02,6929737.13,320843.43
2016,44140000,China,Djibouti,540,39482.99,1828.04
2016,44140000,China,India,1,1152.91,53.38
2016,44140000,China,United Arab Emirates,198,8952.49,414.49
2016,44140000,Ghana,Ghana,89.06,12396.57,573.96
2016,44140000,Greece,Greece,160,2743.01,127
2016,44140000,India,India,70,16798.42,777.76
2016,44140000,Indonesia,Indonesia,79.29,607.93,28.15
2016,44140000,Malawi,Malawi,367.16,24430.16,1131.1
2016,44140000,Namibia,Namibia,207.99,99797.7,4620.58
2016,44140000,Netherlands,Netherlands,3,131.75,6.1
2016,44140000,Oman,Djibouti,12,1157.97,53.61
2016,44140000,Senegal,Senegal,16.34,1406.1,65.1
2016,44140000,South Korea,South Korea,44.85,1006.02,46.57
2016,44140000,United Arab Emirates,United Arab Emirates,1946,22741.84,1052.93
2016,44140000,United Kingdom,United Kingdom,3,3321.58,153.79
2016,44140000,United States,Turkey,66.82,20455.28,947.07
2016,44140000,Viet Nam,Viet Nam,928.21,36817.77,1704.64
2016,44151000,Australia,Australia,1825,299225.17,13853.98
2016,44151000,Bahrain,Bahrain,257315,5769569.41,267128.24
2016,44151000,Canada,Canada,4.5,4803.37,222.39
2016,44151000,China,China,24187.07,1580990.57,73199.1
2016,44151000,Germany,Belgium,249,35635.58,1649.91
2016,44151000,Germany,Germany,73.26,11667.52,540.2
2016,44151000,India,India,338.2,321107.34,14867.11
2016,44151000,Senegal,Senegal,3,383.09,17.74
2016,44151000,Turkey,Turkey,146.66,41730.44,1932.09
2016,44151000,United Kingdom,United Arab Emirates,30,8533.17,395.08
2016,44151000,United States,United States,1,8369.24,387.49
2016,44152000,Belgium,Belgium,2666,610162.33,28250.22
2016,44152000,Canada,Canada,5,113.69,5.26
2016,44152000,China,China,157.43,27918.35,1292.6
2016,44152000,China,United Arab Emirates,422.8,12341.07,571.39
2016,44152000,China,United States,3,569.62,26.37
2016,44152000,Egypt,Egypt,34.72,565.73,26.19
2016,44152000,France,France,75,42406.18,1963.39
2016,44152000,Germany,Germany,1,74303.09,3440.2
2016,44152000,India,India,139,740023.51,34262.73
2016,44152000,Italy,Italy,326.5,26202.82,1213.17
2016,44152000,Kenya,Kenya,1404,49531.22,2293.27
2016,44152000,Lebanon,Lebanon,750,126982.51,5879.23
2016,44152000,Malaysia,Singapore,22328.49,84168.7,3896.97
2016,44152000,Spain,Spain,91.1,23222.91,1075.21
2016,44152000,Turkey,Turkey,118337,1519524.07,70353.22
2016,44152000,Ukraine,Turkey,1000,10753.56,497.88
2016,44152000,United States,Canada,28.41,1592.73,73.74
2016,44160000,China,China,120.86,10592.93,490.45
2016,44160000,France,France,3520,1703707.03,78880.8
2016,44160000,India,India,2230.98,9066.58,419.78
2016,44170010,China,China,59,1617.33,74.88
2016,44170010,China,Viet Nam,1061,1133.94,52.5
2016,44170010,Germany,Germany,2.3,250.15,11.58
2016,44170010,Slovakia,Italy,225,18578.12,860.16
2016,44170020,China,China,1690,124309.26,5755.46
2016,44170020,China,Djibouti,4,437.83,20.27
2016,44170020,Germany,Germany,555,256077.72,11856.27
2016,44170020,Italy,Italy,1081,129420.16,5992.09
2016,44170020,Turkey,Turkey,2.88,71272.46,3299.88
2016,44170090,China,China,16643.17,313125.81,14497.58
2016,44170090,China,Djibouti,18928,212523.21,9839.72
2016,44170090,China,United Arab Emirates,404,85183.33,3943.95
2016,44170090,China,United States,5,2818.93,130.52
2016,44170090,Egypt,Egypt,120,2651.72,122.77
2016,44170090,Germany,Germany,2.3,250.15,11.58
2016,44170090,Germany,Netherlands,39,1657.07,76.72
2016,44170090,Italy,Italy,500,63961.29,2961.38
2016,44170090,Turkey,Djibouti,1,1342.43,62.15
2016,44170090,Turkey,Turkey,25.63,5072.47,234.85
2016,44170090,United Arab Emirates,United Arab Emirates,406,141708.24,6561.02
2016,44170090,United Kingdom,United Kingdom,8.16,5222.16,241.78
2016,44181000,China,China,21687,793033.18,36717.04
2016,44181000,China,United Arab Emirates,3176.57,131139.76,6071.71
2016,44181000,South Africa,South Africa,12.92,656.28,30.39
2016,44181000,Switzerland,United Arab Emirates,486.37,14801.25,685.29
2016,44181000,Turkey,Turkey,3224,264487.65,12245.65
2016,44181000,United Kingdom,United Arab Emirates,251.47,7652.59,354.31
2016,44182000,China,China,891488.23,69898159.94,3236250.67
2016,44182000,China,Djibouti,3203.93,109280.29,5059.62
2016,44182000,China,Hong Kong,312,42758.07,1979.68
2016,44182000,China,United Arab Emirates,29599.45,639385.81,29603.26
2016,44182000,Germany,Germany,1550,211496.58,9792.19
2016,44182000,Greece,Greece,32,24654.15,1141.48
2016,44182000,Indonesia,Indonesia,20310.6,1028899.4,47637.54
2016,44182000,Italy,Italy,18464.19,1460254.46,67609.07
2016,44182000,Italy,United Kingdom,349.47,680.82,31.52
2016,44182000,Japan,United Arab Emirates,40,1627.01,75.33
2016,44182000,Malaysia,Malaysia,1537.77,270484.13,12523.28
2016,44182000,Netherlands,Netherlands,1280,10811.07,500.55
2016,44182000,South Africa,South Africa,56.23,5189.08,240.25
2016,44182000,Spain,Spain,1612.86,60141.62,2784.53
2016,44182000,Turkey,Turkey,13611.28,1332194.29,61679.94
2016,44182000,United Arab Emirates,United Arab Emirates,6160,288198.36,13343.44
2016,44182000,United States,United States,165.95,100820.56,4667.94
2016,44184000,Austria,Norway,490860,12703516.32,588166.6
2016,44184000,China,China,1011014,12317852.83,570310.57
2016,44184000,China,United Arab Emirates,2000,32020.93,1482.55
2016,44184000,Germany,Austria,60,3066.74,141.99
2016,44184000,Italy,Italy,10712,944074.03,43710.17
2016,44184000,South Africa,South Africa,367.36,21434.82,992.42
2016,44185000,China,China,21215,594956.94,27546.22
2016,44185000,China,United Arab Emirates,16579,317788.61,14713.46
2016,44185000,Saudi Arabia,United Arab Emirates,967,31819.36,1473.22
2016,44186000,Austria,Austria,48.74,22805.37,1055.88
2016,44186000,Austria,Djibouti,45020,1314638.35,60867.11
2016,44186000,China,China,17278.24,477132.35,22090.99
2016,44186000,China,United Arab Emirates,21625,659628.31,30540.47
2016,44186000,Germany,Belgium,7000,97405.06,4509.81
2016,44186000,Italy,Italy,21390,829433.91,38402.38
2016,44186000,Turkey,Turkey,64555,507588.51,23501.1
2016,44187100,China,China,31496.05,1191594.75,55170.25
2016,44187100,China,United Arab Emirates,200,280844.64,13002.97
2016,44187100,Germany,United Arab Emirates,3501,47091.69,2180.32
2016,44187100,Indonesia,Indonesia,34361.91,1203606.25,55726.38
2016,44187100,Spain,United Arab Emirates,5739,196016.7,9075.48
2016,44187100,Turkey,Turkey,21886,366247.52,16957.08
2016,44187100,United Arab Emirates,United Arab Emirates,2023,88210.9,4084.12
2016,44187200,China,China,22243.06,412147.58,19082.23
2016,44187900,China,China,34043.76,1359029.31,62922.4
2016,44187900,China,United Arab Emirates,22601.51,337796.29,15639.8
2016,44187900,India,United Arab Emirates,1030,43483.17,2013.25
2016,44187900,Indonesia,Indonesia,22818.78,547750.25,25360.57
2016,44187900,South Africa,South Africa,131.51,4004.67,185.41
2016,44187900,Turkey,Turkey,48441.01,1194163.51,55289.19
2016,44187900,United Kingdom,United Kingdom,150,701.59,32.48
2016,44189000,China,China,1322038.34,17090290.67,791272.11
2016,44189000,China,Djibouti,16221,300447.41,13910.57
2016,44189000,China,United Arab Emirates,970,18180.34,841.74
2016,44189000,Indonesia,Indonesia,11566.26,353209.74,16353.44
2016,44189000,Italy,Italy,9379,2383760.64,110366.96
2016,44189000,Japan,Japan,2380,69680.01,3226.15
2016,44189000,Malaysia,United Arab Emirates,3980,31209.01,1444.96
2016,44189000,Saudi Arabia,Djibouti,511.17,16570.7,767.22
2016,44189000,Sweden,Sweden,3312,154639.93,7159.75
2016,44189000,Turkey,Turkey,20631,757399.41,35067.22
2016,44190010,China,United Arab Emirates,492,27723.51,1283.58
2016,44190090,China,China,24050.76,908576.91,42066.66
2016,44190090,China,Italy,125.66,48752.48,2257.22
2016,44190090,China,United Arab Emirates,4899.31,210975.31,9768.06
2016,44190090,Czech Republic,Germany,18,12842.43,594.6
2016,44190090,India,India,65,500.52,23.17
2016,44190090,Italy,Italy,25,4033.95,186.77
2016,44190090,Kenya,Kenya,140,3638.99,168.48
2016,44190090,South Korea,South Korea,1,142.6,6.6
2016,44190090,Sweden,Sweden,546,15203.96,703.94
2016,44190090,Turkey,Turkey,1087.49,168127.21,7784.21
2016,44190090,United States,Djibouti,6,118.93,5.51
2016,44201010,China,Germany,18,37054.28,1715.6
2016,44201010,China,United Arab Emirates,122,2477.07,114.69
2016,44201010,Kenya,Kenya,4883,136447.98,6317.47
2016,44201090,China,Belgium,10,4442.27,205.67
2016,44201090,China,China,3171,153461.01,7105.17
2016,44201090,China,Saudi Arabia,1100,6149.98,284.74
2016,44201090,Ghana,Ghana,50,10729.1,496.75
2016,44201090,Italy,Italy,275.04,11762.5,544.6
2016,44201090,Kenya,Kenya,140,19015.3,880.4
2016,44201090,Senegal,Senegal,22,2554.01,118.25
2016,44201090,South Africa,South Africa,227.63,146524.11,6783.99
2016,44209010,United States,United States,25,7790.34,360.69
2016,44209090,China,China,4923.2,115916.16,5366.86
2016,44211000,Andorra,France,8,436.13,20.19
2016,44211000,China,China,20280.95,509549.02,23591.86
2016,44211000,China,Somalia,6,1823,84.4
2016,44211000,China,United Arab Emirates,961.72,5454.38,252.53
2016,44211000,China,Viet Nam,603.57,4214.89,195.15
2016,44211000,India,India,110,2599.63,120.36
2016,44211000,Indonesia,Indonesia,79.29,607.93,28.15
2016,44211000,Senegal,Senegal,14.85,1278.28,59.18
2016,44211000,South Africa,South Africa,73.81,1373.26,63.58
2016,44211000,South Korea,South Korea,112.85,1566.56,72.53
2016,44211000,Turkey,Turkey,35.23,3510.13,162.52
2016,44211000,United Arab Emirates,United Arab Emirates,21,1058.28,49
2016,44219010,China,United Arab Emirates,1651,161794.33,7491
2016,44219010,Italy,Italy,1,1517.74,70.27
2016,44219010,Viet Nam,Viet Nam,603.57,52688.77,2439.46
2016,44219020,China,China,2000,119.07,5.51
2016,44219020,Russia,Djibouti,145024,4756485.87,220222.97
2016,44219020,Russia,Russia,692304,18740455.23,867673.92
2016,44219030,China,China,113,40592.51,1879.41
2016,44219090,Brazil,Brazil,2.83,912.36,42.24
2016,44219090,China,China,117278.12,3764018.93,174272.25
2016,44219090,China,Djibouti,80,523.08,24.22
2016,44219090,China,France,2,2333.54,108.04
2016,44219090,China,Somalia,200,7078.12,327.71
2016,44219090,China,United Arab Emirates,14973.49,419219.49,19409.66
2016,44219090,China,United Kingdom,66.25,14062.22,651.07
2016,44219090,Denmark,Denmark,224,77830.59,3603.52
2016,44219090,Germany,Germany,16.29,8204.33,379.85
2016,44219090,Germany,Netherlands,2,1520.64,70.4
2016,44219090,Hungary,Hungary,80,12707.1,588.33
2016,44219090,Italy,Italy,539.61,62895.6,2912.04
2016,44219090,Kenya,Kenya,280,11991.05,555.18
2016,44219090,Netherlands,Netherlands,2300,17017.14,787.88
2016,44219090,South Africa,South Africa,233.99,949.27,43.95
2016,44219090,Spain,Malaysia,15,3863.1,178.86
2016,44219090,Turkey,Turkey,91,3125.49,144.71
2016,44219090,Turkey,United Arab Emirates,150,4521.63,209.35
2016,44219090,United Arab Emirates,United Arab Emirates,115,5991.29,277.39
2016,44219090,United States,Switzerland,194,94354.97,4368.59
2016,44219090,United States,United Arab Emirates,67,3082.19,142.7
2016,45019000,India,India,68.94,22410.36,1037.59
2016,45020000,India,India,14,1134.09,52.51
2016,45031000,India,India,1,3958.69,183.29
2016,45031000,Spain,Spain,13824,2302884.79,106622.44
2016,45039090,China,Belgium,5,2221.76,102.87
2016,45049090,India,United Arab Emirates,275,9115.12,422.03
2016,46012100,China,China,250,21715.57,1005.42
2016,46012100,China,United Arab Emirates,720,82984.79,3842.16
2016,46012900,India,United Arab Emirates,12400,371380.27,17194.73
2016,46012900,Turkey,Djibouti,15060,416382.35,19278.3
2016,46019900,China,China,843,70660.05,3271.53
2016,46019900,Turkey,Turkey,902.47,218039.44,10095.12
2016,46019900,United States,United Arab Emirates,90,76663.52,3549.48
2016,46021110,China,China,3422.16,184506.16,8542.54
2016,46021110,United States,United Arab Emirates,90,3663.39,169.61
2016,46021110,Viet Nam,Germany,18,357.41,16.55
2016,46021190,China,China,505.3,14511.68,671.88
2016,46021190,Kenya,Kenya,1000,26167.58,1211.55
2016,46021190,United Arab Emirates,United Arab Emirates,10,293.76,13.6
2016,46021290,Kenya,Kenya,100,4008.55,185.59
2016,46021290,United Arab Emirates,United Arab Emirates,8,527.98,24.45
2016,46021990,China,China,9,1039.28,48.12
2016,46029000,China,China,3137,189888.34,8791.74
2016,46029000,China,United Arab Emirates,685,8486.13,392.9
2016,47031100,Sweden,Sweden,238300,3989754.75,184723.7
2016,47032100,China,China,41118.85,1689168.12,78207.66
2016,47032100,Indonesia,Singapore,2723446,46986123.92,2175434.58
2016,47032100,Sweden,Sweden,286800,4951556.54,229254.65
2016,47032100,United States,United States,534020,9603317.61,444628.91
2016,47042100,Sweden,Sweden,504000,8061668.85,373251.33
2016,47069200,Belgium,Belgium,900,116452.77,5391.71
2016,47069200,China,China,1205,298420.52,13816.72
2016,47071000,China,China,222,5328.55,246.71
2016,47071000,United Arab Emirates,Djibouti,6800,121885.04,5643.22
2016,47072000,United Arab Emirates,Djibouti,40600,233194.52,10796.79
2016,47072000,United Arab Emirates,United Arab Emirates,36000,209590.65,9703.94
2016,47073000,China,China,7,5181.32,239.89
2016,47073000,United Arab Emirates,Djibouti,122280,667156.99,30889.04
2016,47079000,Germany,Saudi Arabia,120000,1068292.36,49461.42
2016,47079000,United Arab Emirates,Djibouti,246300,1317306.88,60990.67
2016,47079000,United Arab Emirates,United Arab Emirates,34720,230389.88,10666.94
2016,48010000,Austria,Slovenia,1088321,15582852.73,721478.47
2016,48010000,China,China,173.5,7846.24,363.28
2016,48010000,France,France,32,1157.03,53.57
2016,48010000,India,India,242312.4,4045200.34,187290.8
2016,48010000,Indonesia,Indonesia,69373.1,1320592.39,61142.78
2016,48010000,Thailand,Thailand,15865.92,308337.09,14275.86
2016,48021000,Senegal,Senegal,10,1277,59.12
2016,48022000,China,China,8660,131282.73,6078.33
2016,48022000,China,India,2,2387.36,110.54
2016,48022000,Italy,France,11.72,19818.15,917.57
2016,48022000,South Korea,South Korea,1153,33971.97,1572.89
2016,48022000,United Arab Emirates,United Arab Emirates,3910,117993.54,5463.04
2016,48024000,China,China,34520,1442115.17,66769.23
2016,48024000,Netherlands,Netherlands,0.5,8385.16,388.23
2016,48024000,South Africa,South Africa,20508.6,534846.03,24763.11
2016,48024000,South Korea,United Arab Emirates,1000,3077.86,142.5
2016,48024000,Thailand,Thailand,105,495.21,22.93
2016,48024000,United Arab Emirates,United Arab Emirates,21639.5,1263949.23,58520.23
2016,48025400,China,China,271097,5528419.91,255963.15
2016,48025400,China,United Arab Emirates,124,59670.23,2762.7
2016,48025400,Egypt,Egypt,36.23,5516.29,255.4
2016,48025400,India,India,143960,2473152.22,114505.74
