year,code,country_origin,country_consignment,net_mass,cif_etb,cif_usd
2014,85352900,China,United Arab Emirates,4,778.13,38.63
2014,85352900,China,India,1,2962.97,147.09
2014,85352900,China,China,323800.84,82934516.26,4117164.59
2014,85352100,United Kingdom,United Kingdom,7.76,5659.55,280.96
2014,85352100,Turkey,Turkey,800,39853.7,1978.48
2014,85352100,Pakistan,Pakistan,120.47,6265.87,311.06
2014,85352100,India,India,1264.72,337988.49,16778.95
2014,85352100,Egypt,Egypt,403,308500.91,15315.08
2014,85352100,China,India,2,14125.03,701.22
2014,85352100,China,Djibouti,300,33541.39,1665.11
2014,85352100,China,China,17974.39,1410676.35,70031
2014,85351000,United States,United States,1.44,3982.88,197.72
2014,85351000,United Kingdom,United Kingdom,9,12670,628.98
2014,85351000,United Kingdom,Belgium,0.45,409.89,20.35
2014,85351000,Turkey,Turkey,65,13372.38,663.85
2014,85351000,Spain,Spain,7.25,1482.94,73.62
2014,85351000,Mexico,United Arab Emirates,2.87,1606.51,79.75
2014,85351000,Mexico,Sweden,0.81,964.08,47.86
2014,85351000,Japan,Japan,16,1967.03,97.65
2014,85351000,Italy,Italy,1107.96,68018.25,3376.68
2014,85351000,Ireland,Ireland,12.2,4046.69,200.89
2014,85351000,India,United Kingdom,1238.1,131462.18,6526.25
2014,85351000,India,India,37,6612.36,328.27
2014,85351000,Hong Kong,Hong Kong,36,4757.39,236.17
2014,85351000,Germany,United States,1,351.24,17.44
2014,85351000,Germany,United Arab Emirates,1,4392,218.03
2014,85351000,Germany,Netherlands,6.49,7834.94,388.95
2014,85351000,Germany,Germany,306,106804.77,5302.17
2014,85351000,France,Italy,2.95,1132.89,56.24
2014,85351000,France,France,5,502.29,24.94
2014,85351000,China,Hong Kong,5,93099.32,4621.78
2014,85351000,China,China,70440.99,8987922.98,446192.48
2014,85351000,Austria,Austria,6.12,6254.88,310.51
2014,85340000,United States,United States,10.4,56142.97,2787.14
2014,85340000,United States,United Kingdom,1,10678.76,530.13
2014,85340000,United Kingdom,United States,1,4448.58,220.84
2014,85340000,United Kingdom,United Kingdom,19,176326.98,8753.5
2014,85340000,United Arab Emirates,United Arab Emirates,4,24411.27,1211.86
2014,85340000,Turkey,Turkey,140.69,63699.53,3162.27
2014,85340000,Spain,Spain,21.3,105053.03,5215.21
2014,85340000,Saudi Arabia,Saudi Arabia,2,6287.12,312.11
2014,85340000,Malta,Belgium,1,7009.03,347.95
2014,85340000,Malaysia,United Arab Emirates,1,7224.04,358.63
2014,85340000,Kenya,Kenya,1,92646.12,4599.28
2014,85340000,Japan,United Arab Emirates,4,1513.37,75.13
2014,85340000,Italy,Italy,9.1,72922.97,3620.15
2014,85340000,Indonesia,Egypt,20,17618.08,874.62
2014,85340000,Hong Kong,Hong Kong,1,1252.11,62.16
2014,85340000,Germany,Germany,51.96,91939.88,4564.22
2014,85340000,China,United Arab Emirates,2,1847.27,91.7
2014,85340000,China,India,1,2955.15,146.7
2014,85340000,China,Germany,2.8,54572.71,2709.18
2014,85340000,China,China,2439.09,2255344.3,111963.32
2014,85340000,China,Canada,0.71,3762.75,186.8
2014,85340000,Bulgaria,Bulgaria,40,50166.13,2490.43
2014,85340000,Belgium,Netherlands,101,505973.53,25118.33
2014,85339000,Switzerland,Germany,10.44,26594.32,1320.24
2014,85339000,Saudi Arabia,Saudi Arabia,3,938.69,46.6
2014,85339000,Italy,Italy,1.86,7396.82,367.21
2014,85339000,India,India,361,54980.32,2729.41
2014,85339000,France,Italy,62.67,16355.27,811.93
2014,85339000,China,United Arab Emirates,77,278421.91,13821.85
2014,85339000,China,Turkey,0.5,38902.01,1931.23
2014,85339000,China,India,1,10698.24,531.1
2014,85334000,United States,United States,0.2,206.83,10.27
2014,85334000,United States,United Arab Emirates,261,297021.6,14745.21
2014,85334000,United States,Denmark,1,2853.41,141.65
2014,85334000,United Kingdom,United States,1,10838.1,538.04
2014,85334000,United Kingdom,United Kingdom,377.45,17950.52,891.13
2014,85334000,United Kingdom,Italy,2,2924.53,145.18
2014,85334000,United Arab Emirates,United Arab Emirates,23.6,13667.75,678.51
2014,85334000,Turkey,Turkey,2480,136529.39,6777.81
2014,85334000,Malaysia,Turkey,2.4,5994.54,297.59
2014,85334000,Japan,South Africa,7.9,1751.61,86.96
2014,85334000,Japan,Norway,1,2324.66,115.4
2014,85334000,Japan,Netherlands,4,529.67,26.29
2014,85334000,Japan,Italy,22.93,46351.66,2301.06
2014,85334000,Italy,Italy,806.67,215788.02,10712.47
2014,85334000,Italy,India,30,484.38,24.05
2014,85334000,Italy,Djibouti,893.2,224745.6,11157.17
2014,85334000,India,India,2128.86,171041.69,8491.12
2014,85334000,Germany,Germany,46.47,66004.98,3276.72
2014,85334000,Germany,Belgium,1,6282.24,311.87
2014,85334000,France,Italy,13,9563.01,474.74
2014,85334000,China,Turkey,108.33,27176.58,1349.14
2014,85334000,China,Netherlands,11,24694.62,1225.93
2014,85334000,China,Hong Kong,239.91,39602.89,1966.03
2014,85334000,China,China,5145.16,406318.74,20171.11
2014,85334000,Australia,France,1012.5,478333.33,23746.17
2014,85334000,Andorra,Germany,1,3013.69,149.61
2014,85333900,Turkey,Turkey,4,1671.7,82.99
2014,85333900,Italy,United Arab Emirates,8,20008.73,993.3
2014,85333900,Italy,Italy,2.2,18584.69,922.61
2014,85333900,Italy,France,84,20356.9,1010.59
2014,85333900,India,India,8,3582.43,177.84
2014,85333900,Germany,Germany,4,24256.97,1204.21
2014,85333900,France,France,11,65103.94,3231.99
2014,85333900,China,Hong Kong,1,842.03,41.8
2014,85333900,China,China,1283.23,232456.53,11539.97
2014,85333100,United States,United States,1,14351.46,712.46
2014,85333100,Italy,Italy,2,1226.36,60.88
2014,85333100,India,India,19.9,2478.5,123.04
2014,85333100,Germany,Italy,6.03,49578.14,2461.24
2014,85333100,Germany,Germany,0.5,7581.51,376.37
2014,85333100,China,Hong Kong,59,3801.96,188.74
2014,85333100,China,China,1120.17,1473.14,73.13
2014,85332900,United States,United States,1.8,1495.12,74.22
2014,85332900,United States,United Arab Emirates,9.11,15816.14,785.17
2014,85332900,United States,Italy,28,142515.53,7074.98
2014,85332900,United States,Canada,2,16599.97,824.08
2014,85332900,Turkey,Turkey,141.5,51833.67,2573.21
2014,85332900,Turkey,Djibouti,17410.12,463591.97,23014.35
2014,85332900,Switzerland,Germany,34.88,88835.31,4410.1
2014,85332900,Spain,Spain,30,35809.86,1777.73
2014,85332900,South Africa,South Africa,0.99,2092.42,103.88
2014,85332900,Netherlands,Netherlands,86,106608.66,5292.43
2014,85332900,Mexico,United Arab Emirates,206,33818.73,1678.88
2014,85332900,Japan,Japan,50,4381.69,217.52
2014,85332900,Italy,United Arab Emirates,20,648.36,32.19
2014,85332900,Italy,Italy,6186.95,3610820.05,179253.96
2014,85332900,India,India,139.5,118569.39,5886.19
2014,85332900,Germany,Slovakia,18,37579.43,1865.58
2014,85332900,Germany,Germany,2.39,17337.59,860.69
2014,85332900,France,Spain,1000,375999.25,18665.94
2014,85332900,France,Egypt,1826.5,1165733.48,57871.15
2014,85332900,Finland,Germany,15.7,6271.32,311.33
2014,85332900,Denmark,Denmark,395,21163.79,1050.65
2014,85332900,China,United Arab Emirates,1477,757309.28,37595.53
2014,85332900,China,Germany,5,3113.5,154.57
2014,85332900,China,China,725.35,382198.86,18973.71
2014,85332100,United Kingdom,Belgium,0.48,345.84,17.17
2014,85332100,Turkey,Turkey,8,13056.69,648.18
2014,85332100,Poland,Italy,397,6995.64,347.29
2014,85332100,Italy,Italy,6,13906.37,690.36
2014,85332100,India,India,53,81481.35,4045.02
2014,85332100,Germany,Germany,218,15922.97,790.48
2014,85332100,Croatia,Germany,13.15,3594.64,178.45
2014,85332100,China,Italy,1,10291.79,510.92
2014,85332100,China,China,1250,527.39,26.18
2014,85332100,Andorra,Germany,2,2180.96,108.27
2014,85331000,Italy,Italy,0.52,3561.92,176.83
2014,85331000,India,Tunisia,20,11477.11,569.76
2014,85331000,India,India,3.75,27261.15,1353.34
2014,85331000,China,Hong Kong,38,4315.46,214.23
2014,85331000,China,China,1266.7,726748.64,36078.39
2014,85329000,United Arab Emirates,United Arab Emirates,1,947.62,47.04
2014,85329000,Turkey,Turkey,891,183194.41,9094.42
2014,85329000,China,United Arab Emirates,280,35379.68,1756.37
2014,85329000,China,Italy,2.61,2675.29,132.81
2014,85329000,China,Hong Kong,114,33944.56,1685.13
2014,85329000,China,China,816460,175449446,8709934.97
2014,85323000,Turkey,Turkey,6,15660.21,777.43
2014,85323000,Spain,Spain,1.44,474.6,23.56
2014,85323000,Saudi Arabia,Saudi Arabia,0.62,106.67,5.3
2014,85323000,Netherlands,Netherlands,10.56,7705.43,382.52
2014,85323000,India,Tunisia,20,2099.11,104.21
2014,85323000,India,India,39.39,35234.37,1749.16
2014,85323000,France,Belgium,717.14,318160.14,15794.6
2014,85323000,China,United Arab Emirates,487,872560.74,43317.02
2014,85323000,China,Turkey,66,1687,83.75
2014,85323000,China,China,1256,35841,1779.27
2014,85322900,United States,United States,338.02,355903.58,17668.32
2014,85322900,United States,United Arab Emirates,1900,256.34,12.73
2014,85322900,United Kingdom,United Kingdom,150,168.27,8.35
2014,85322900,United Arab Emirates,United States,1,2636,130.86
2014,85322900,United Arab Emirates,United Arab Emirates,24,22918.07,1137.73
2014,85322900,Turkey,Turkey,1,183.75,9.12
2014,85318000,United Kingdom,United Arab Emirates,926.9,324420.32,16105.38
2014,85318000,United Arab Emirates,United Arab Emirates,158,20038.81,994.81
2014,85318000,United Arab Emirates,China,191,74045.14,3675.86
2014,85359000,Czech Republic,Germany,0.08,398.25,19.77
2014,85359000,China,Kenya,5,12202.51,605.78
2014,85359000,China,Hong Kong,102.12,8613.62,427.61
2014,85359000,China,Djibouti,500,14100.1,699.98
2014,85359000,China,China,106755.43,55541904.08,2757297.81
2014,85354000,United States,United States,7.59,21077.4,1046.36
2014,85354000,United States,United Arab Emirates,100,6264.24,310.98
2014,85354000,Turkey,Turkey,13388.88,810454.36,40233.84
2014,85354000,Spain,Spain,46,27732.48,1376.74
2014,85354000,Philippines,United Arab Emirates,495.89,374815.54,18607.18
2014,85354000,Kenya,Kenya,3,1095.17,54.37
2014,85354000,Japan,Japan,67.84,12600.72,625.54
2014,85354000,Italy,Italy,269,86613.53,4299.8
2014,85354000,Italy,France,4,22638.58,1123.86
2014,85354000,India,India,2312.88,476071.61,23633.89
2014,85354000,Denmark,United Arab Emirates,6.52,3990.24,198.09
2014,85318000,Turkey,Turkey,27,3878.44,192.54
2014,85318000,Thailand,Thailand,4.9,724.74,35.98
2014,85318000,Spain,Spain,1,230.96,11.47
2014,85318000,South Africa,South Africa,346.59,58686.58,2913.41
2014,85318000,Pakistan,Pakistan,12.05,626.57,31.11
2014,85318000,Netherlands,Netherlands,1,1379.55,68.49
2014,85318000,Mexico,United Arab Emirates,66.66,791937.82,39314.61
2014,85318000,Japan,United Kingdom,115,154496.84,7669.77
2014,85318000,Japan,Japan,25,8034.57,398.86
2014,85318000,Japan,Italy,1.93,22254.27,1104.78
2014,85318000,Italy,Italy,2909.83,238528.59,11841.4
2014,85318000,Israel,Israel,912,4458619.4,221341.74
2014,85318000,India,United Arab Emirates,274.49,10663.65,529.38
2014,85318000,India,India,900.37,59311.26,2944.42
2014,85318000,Greece,Greece,1,155659.31,7727.48
2014,85318000,Germany,Germany,1.56,7118.7,353.4
2014,85318000,France,Belgium,12.85,6303.89,312.95
2014,85318000,Finland,United Arab Emirates,13,2652.68,131.69
2014,85318000,Czech Republic,Czech Republic,1,6972.47,346.14
2014,85318000,Colombia,South Africa,16,53009.68,2631.59
2014,85318000,China,United States,10,32693.39,1623.02
2014,85318000,China,United Arab Emirates,6491.53,1621482.13,80496.14
2014,85318000,China,Italy,1.32,3568.27,177.14
2014,85318000,China,Hong Kong,629.5,830321.03,41220.09
2014,85318000,China,China,15052.18,4640535.78,230372.71
2014,85318000,Australia,Australia,2,339.91,16.87
2014,85312000,United States,United States,406.4,195115.89,9686.25
2014,85312000,United States,United Kingdom,40,2240816.65,111242.13
2014,85312000,United States,United Arab Emirates,605.5,179006.26,8886.52
2014,85312000,United States,Switzerland,1.5,237480.8,11789.39
2014,85312000,United States,Italy,28,49807.94,2472.64
2014,85312000,United Kingdom,United Kingdom,707.4,851262.89,42259.71
2014,85312000,United Kingdom,United Arab Emirates,774,196479.48,9753.94
2014,85312000,United Kingdom,Italy,1.18,30548.93,1516.56
2014,85312000,United Arab Emirates,United Arab Emirates,9,37107.01,1842.13
2014,85312000,United Arab Emirates,Djibouti,300,13549.05,672.62
2014,85312000,Turkey,Turkey,164.6,509491.76,25292.99
2014,85312000,Switzerland,Germany,264.65,9542.54,473.72
2014,85312000,Spain,United Kingdom,1.54,26821.47,1331.51
2014,85312000,Spain,Spain,10225,21747359.16,1079616.31
2014,85312000,South Africa,South Africa,48,5836.89,289.76
2014,85312000,Slovenia,Germany,4,1363.57,67.69
2014,85312000,Singapore,Singapore,95,74028.85,3675.06
2014,85312000,Philippines,Philippines,15.5,2128.32,105.66
2014,85312000,Netherlands,Netherlands,257,479096.32,23784.05
2014,85312000,Netherlands,Ireland,5,4810.95,238.83
2014,85312000,Malaysia,Italy,2.3,38651.89,1918.82
2014,85312000,Luxembourg,Luxembourg,1000,1210739.21,60105.4
2014,85312000,Latvia,Finland,30.5,47993.92,2382.59
2014,85312000,Kenya,Kenya,1,12334.53,612.33
2014,85312000,Japan,United Arab Emirates,105,43585.58,2163.74
2014,85312000,Japan,Japan,87.5,369019.27,18319.43
2014,85312000,Italy,United Arab Emirates,511,85520.06,4245.52
2014,85312000,Italy,Italy,2549.51,2100833.74,104292.86
2014,85312000,Italy,Hong Kong,7,1146.33,56.91
2014,85312000,Ireland,Ireland,36,21525.31,1068.59
2014,85312000,India,India,18690.99,2558685.79,127022.28
2014,85312000,Greece,Greece,4,1573.67,78.12
2014,85312000,Greece,Germany,0.5,22742.81,1129.03
2014,85312000,Germany,United Kingdom,9,1401887.2,69594.67
2014,85312000,Germany,United Arab Emirates,300,29663.06,1472.58
2014,85312000,Germany,South Africa,133,1007581.84,50019.95
2014,85312000,Germany,Slovakia,1,59123.05,2935.08
2014,85312000,Germany,Germany,150,713772.76,35434.22
2014,85312000,Germany,France,10,5765.41,286.22
2014,85312000,France,Netherlands,2.91,3738.62,185.6
2014,85312000,France,France,10,4821.28,239.35
2014,85312000,France,Australia,9,320508.65,15911.19
2014,85312000,Egypt,Egypt,463.2,243680.09,12097.15
2014,85312000,Denmark,Germany,3.2,105221,5223.54
2014,85312000,China,United Arab Emirates,3880.81,618281.68,30693.7
2014,85312000,China,Netherlands,34.05,8904.24,442.04
2014,85312000,China,Ireland,15.02,22844.33,1134.07
2014,85312000,China,India,2,18578.81,922.32
2014,85312000,China,Hong Kong,321,140389.45,6969.43
2014,85312000,China,Germany,91,2010.44,99.81
2014,85312000,China,Djibouti,200,45163.52,2242.08
2014,85312000,China,China,45133.97,8395870.05,416800.88
2014,85312000,Canada,Turkey,105.83,168745.95,8377.15
2014,85312000,Brazil,Brazil,5,14772.93,733.38
2014,85312000,Austria,Switzerland,0.5,12462.38,618.68
2014,85312000,Andorra,Germany,35,24008.71,1191.88
2014,85311000,United States,United States,128,332829.26,16522.83
2014,85311000,United States,United Kingdom,27,6628609.1,329067.74
2014,85311000,United States,United Arab Emirates,159,857543.11,42571.49
2014,85311000,United States,Switzerland,4.5,489578.02,24304.39
2014,85311000,United States,Italy,4.05,2621.46,130.14
2014,85311000,United States,Germany,5.7,61515.47,3053.85
2014,85311000,United Kingdom,United States,38,316457.68,15710.09
2014,85311000,United Kingdom,United Kingdom,1257.18,3239502.59,160820.44
2014,85311000,United Kingdom,United Arab Emirates,2244,1371082.53,68065.42
2014,85311000,United Kingdom,Spain,1321.7,401669.73,19940.32
2014,85311000,United Arab Emirates,United Arab Emirates,4681,336218.15,16691.06
2014,85311000,Turkey,Turkey,32.7,71973.06,3573
2014,85311000,Thailand,Thailand,55.75,16252.98,806.86
2014,85311000,Thailand,Belgium,55.75,15046.46,746.96
2014,85311000,Switzerland,United Arab Emirates,20,313.13,15.54
2014,85311000,Sweden,Italy,31,39744.54,1973.06
2014,85311000,South Africa,South Africa,3740,1391211.78,69064.7
2014,85311000,Slovenia,Germany,7,2727.13,135.38
2014,85311000,Saudi Arabia,South Africa,10.11,26686.1,1324.79
2014,85311000,Poland,Italy,31,10404.81,516.53
2014,85311000,Pakistan,United Arab Emirates,144.35,8569.61,425.43
2014,85311000,Mexico,United Arab Emirates,148.88,31587.22,1568.1
2014,85311000,Malaysia,United Kingdom,1388,1715794.46,85178.14
2014,85311000,Japan,United Kingdom,114,378112.92,18770.87
2014,85311000,Japan,United Arab Emirates,3,4392.03,218.04
2014,85311000,Italy,United Arab Emirates,98.6,37654.76,1869.32
2014,85311000,Italy,Italy,7675.53,2927078.17,145310.57
2014,85311000,Italy,Germany,1,428.79,21.29
2014,85311000,Italy,Djibouti,3084.67,1611655.77,80008.33
2014,85311000,Ireland,Ireland,1430.89,65332.09,3243.32
2014,85311000,India,India,154.5,61519.17,3054.03
2014,85311000,Hong Kong,Hong Kong,2,4151.36,206.09
2014,85311000,Greece,Greece,40,7575.99,376.1
2014,85311000,Germany,United Arab Emirates,618,153359.07,7613.29
2014,85311000,Germany,Germany,5.64,28933.66,1436.37
2014,85311000,France,United Arab Emirates,61,5038.06,250.11
2014,85311000,France,France,13.6,7562.34,375.42
2014,85311000,France,Belgium,62.78,30794.01,1528.72
2014,85311000,China,United States,12.9,35176.18,1746.27
2014,85311000,China,United Arab Emirates,22324.5,2217867.53,110102.84
2014,85311000,China,India,3,10700.87,531.23
2014,85311000,China,Hong Kong,143,699.72,34.74
2014,85311000,China,China,42074.85,34931877.43,1734142.72
2014,85311000,Belgium,Belgium,97.8,73087.98,3628.35
2014,85311000,Austria,Austria,1252.5,393974.93,19558.32
2014,85309000,China,Hong Kong,87,14077.61,698.86
2014,85309000,Australia,Australia,100,4696.38,233.15
2014,85308000,United Kingdom,United Kingdom,160,111029.61,5511.91
2014,85308000,Turkey,Turkey,496.79,24285.91,1205.64
2014,85308000,Netherlands,Netherlands,242,153194.31,7605.11
2014,85308000,Israel,Israel,9.5,169746.11,8426.8
2014,85308000,France,Germany,50,16493.53,818.8
2014,85308000,China,Hong Kong,550,47863.91,2376.13
2014,85308000,China,China,386.8,5287.59,262.5
2014,85308000,Belgium,Netherlands,129,644305.94,31985.64
2014,85308000,Australia,Australia,301,1022052.48,50738.33
2014,85301000,China,China,39555.44,61939067.22,3074875.75
2014,85299090,United States,United States,69,66447.54,3298.7
2014,85299090,United States,United Arab Emirates,216,863872.27,42885.69
2014,85299090,United States,Netherlands,96,3086290.39,153214.44
2014,85299090,United States,Djibouti,8,4547.21,225.74
2014,85299090,United Kingdom,United Kingdom,595,4552848.63,226019.61
2014,85299090,United Arab Emirates,United States,2,36788.72,1826.32
2014,85299090,United Arab Emirates,United Arab Emirates,65.33,218716.91,10857.88
2014,85299090,United Arab Emirates,China,45,46324.25,2299.7
2014,85299090,Ukraine,United Arab Emirates,12,316.43,15.71
2014,85299090,Turkey,Turkey,10,1592.11,79.04
2014,85299090,Thailand,United Arab Emirates,1.9,10514.63,521.98
2014,85299090,Thailand,Djibouti,1800.95,845943.47,41995.64
2014,85299090,Switzerland,Netherlands,30,196369.79,9748.5
2014,85299090,Switzerland,India,107,10834.5,537.86
2014,85299090,Spain,Kenya,1,127866.28,6347.74
2014,85299090,South Africa,South Africa,58.4,286162.27,14206.12
2014,85299090,Saudi Arabia,Saudi Arabia,13,20747.03,1029.95
2014,85299090,Netherlands,United States,2,4316.29,214.28
2014,85299090,Netherlands,United Arab Emirates,385,81028.75,4022.56
2014,85299090,Netherlands,Netherlands,29,67887.98,3370.2
2014,85299090,Malaysia,United Arab Emirates,138.5,65004.22,3227.04
2014,85299090,Lithuania,Finland,86,137296.06,6815.87
2014,85299090,Japan,United Arab Emirates,393.7,1965731.7,97585.91
2014,85299090,Japan,South Africa,157,37856.86,1879.34
2014,85299090,Japan,Japan,10,211.5,10.5
2014,85299090,Japan,Djibouti,57,32602.15,1618.49
2014,85299090,Italy,Italy,140,495848.85,24615.7
2014,85299090,Israel,Israel,9,58867.32,2922.38
2014,85299090,Ireland,Ireland,1,17672.13,877.31
2014,85299090,Indonesia,Indonesia,35366.4,2264223.35,112404.11
2014,85299090,India,India,20.1,6428.73,319.15
2014,85299090,Greece,Greece,522.13,623307.49,30943.2
2014,85299090,Germany,United Arab Emirates,32.66,84791.06,4209.33
2014,85299090,Germany,Germany,2.65,23265.07,1154.96
2014,85299090,Germany,Djibouti,18,3851.28,191.19
2014,85299090,Denmark,United Arab Emirates,157,588184.54,29199.57
2014,85299090,China,United Arab Emirates,11119.73,3545367.28,176004.63
2014,85299090,China,Thailand,0.65,9658.91,479.5
2014,85299090,China,Somalia,500,37041.17,1838.86
2014,85299090,China,Hong Kong,941.81,1524064.21,75659.98
2014,85299090,China,Germany,1,5868.51,291.33
2014,85299090,China,Djibouti,192,109380.8,5430.05
2014,85299090,China,China,317239.62,39291881.07,1950588.81
2014,85299090,Canada,United Arab Emirates,1640,2173010.27,107875.96
2014,85299090,Canada,Germany,5,583997.02,28991.69
2014,85299090,Canada,Canada,2,29375.11,1458.29
2014,85299090,Belgium,Belgium,272,485923.16,24122.95
2014,85299090,Australia,Netherlands,2454,3560611.19,176761.41
2014,85299020,United Kingdom,Uganda,140,1316.31,65.35
2014,85299020,Thailand,Denmark,25,15482.5,768.61
2014,85299020,South Africa,South Africa,4.77,13312.41,660.88
2014,85299020,Portugal,Portugal,0.5,2318,115.07
2014,85299020,Malaysia,United Arab Emirates,10,16467.44,817.5
2014,85299020,Malaysia,Malaysia,312,907064.46,45029.91
2014,85299020,Italy,Netherlands,10.8,96207.8,4776.1
2014,85299020,Italy,Italy,514,5543108.58,275179.64
2014,85299020,Israel,Israel,0.75,3457.21,171.63
2014,85299020,Ireland,Ireland,2450,4583004.36,227516.65
2014,85299020,France,Germany,7,36570.05,1815.47
2014,85299020,Australia,United States,93,218115.48,10828.03
2014,85299010,United States,France,15,255288.43,12673.43
2014,85299010,Turkey,Turkey,1,4211.26,209.06
2014,85299010,South Africa,South Africa,238,602355.87,29903.09
2014,85299010,Saudi Arabia,Saudi Arabia,0.5,3588.02,178.12
2014,85299010,Netherlands,Netherlands,9,36832.5,1828.5
2014,85299010,Luxembourg,Luxembourg,2791,44046948.05,2186647.28
2014,85287100,United Arab Emirates,China,2,1778.01,88.27
2014,85287100,South Africa,South Africa,11766.5,10468873.63,519712.15
2014,85287100,Saudi Arabia,Saudi Arabia,2,690.72,34.29
2014,85322900,Thailand,Thailand,3240,4770.47,236.82
2014,85322900,Spain,Sweden,1,742.02,36.84
2014,85322900,Italy,United Arab Emirates,9.18,1474,73.17
2014,85322900,Italy,Italy,2785.28,1622840.62,80563.59
2014,85322900,Italy,Djibouti,221.9,27980.94,1389.07
2014,85322900,India,India,445.38,341576.6,16957.07
2014,85322900,Hong Kong,Hong Kong,10.25,2952.4,146.57
2014,85322900,Germany,Germany,8.42,47162.21,2341.3
2014,85322900,France,France,16,7770.87,385.77
2014,85322900,China,United Arab Emirates,2204,227680.73,11302.88
2014,85322900,China,Turkey,0.5,4523.51,224.56
2014,85322900,China,Italy,24,6012.04,298.46
2014,85322900,China,Hong Kong,858.27,24711.95,1226.78
2014,85322900,China,China,299184.36,288937010.5,14343861.58
2014,85322900,Cameroon,United Arab Emirates,447,535.27,26.57
2014,85322900,Brazil,Brazil,14,42624.01,2116.01
2014,85322900,Austria,Belgium,23,8212.1,407.68
2014,85322500,United States,Czech Republic,0.4,5941.41,294.95
2014,85322500,Italy,Italy,2,450.89,22.38
2014,85322500,France,France,26,14618.85,725.73
2014,85322400,Germany,Germany,18,5957.96,295.77
2014,85322400,China,China,1180,290421.6,14417.56
2014,85322300,Germany,Germany,3.5,95541.21,4743.01
2014,85322200,India,India,38,104.69,5.2
2014,85322200,China,China,453,99727.05,4950.81
2014,85322100,Switzerland,Germany,257.49,655883.32,32560.38
2014,85321000,Turkey,Turkey,192.73,21529.06,1068.78
2014,85321000,Spain,Spain,97,56801.07,2819.81
2014,85321000,Italy,Italy,3542,544609.71,27036.37
2014,85321000,Italy,Germany,1,2474.51,122.84
2014,85321000,India,South Africa,84,61569.1,3056.51
2014,85321000,India,India,101,27027.15,1341.73
2014,85321000,Czech Republic,Czech Republic,34,39584.49,1965.11
2014,85321000,China,China,2921.5,253465.13,12582.92
2014,85319000,United States,United States,24,1261119.04,62606.43
2014,85319000,United States,South Africa,3,31471,1562.33
2014,85319000,United States,Netherlands,27,471587.95,23411.3
2014,85319000,United States,Germany,98.5,175822.18,8728.44
2014,85319000,United Kingdom,United Kingdom,111.33,168846.6,8382.15
2014,85319000,United Arab Emirates,United Arab Emirates,696,73979.06,3672.58
2014,85319000,Turkey,Turkey,110.8,344728.93,17113.57
2014,85319000,Switzerland,Switzerland,5,6508.37,323.1
2014,85319000,South Africa,South Africa,50,546.81,27.15
2014,85319000,Netherlands,Netherlands,50,8962.95,444.95
2014,85319000,Japan,Japan,1,1266.72,62.88
2014,85319000,Italy,Italy,1233.5,70379.47,3493.89
2014,85319000,Hong Kong,United States,1,7893.05,391.84
2014,85319000,Germany,Germany,2,1133.38,56.27
2014,85319000,France,South Africa,1,8012.84,397.79
2014,85319000,France,Netherlands,6,1044.68,51.86
2014,85319000,France,France,1427.45,1275.07,63.3
2014,85319000,China,United Arab Emirates,722,246699.18,12247.02
2014,85319000,China,Italy,34.85,66006.63,3276.8
2014,85319000,China,Hong Kong,48,10697.88,531.08
2014,85319000,China,China,2922.79,22116.46,1097.95
2014,85319000,Brazil,Brazil,43,132699.4,6587.67
2014,85318000,Viet Nam,Djibouti,332,144.17,7.16
2014,85318000,United States,United States,1366.3,374701.58,18601.53
2014,85318000,United States,United Arab Emirates,540.34,173595.52,8617.89
2014,85318000,United States,South Africa,16,148952.29,7394.52
2014,85318000,United States,Singapore,4,327698.11,16268.1
2014,85318000,United Kingdom,United Kingdom,5217.89,2026201.93,100587.87
2014,85287100,Kenya,South Korea,38,17809.57,884.13
2014,85287100,Kenya,Kenya,48.03,8867.23,440.2
2014,85287100,Japan,United Arab Emirates,3.1,227.77,11.31
2014,85287100,France,France,20,32201.77,1598.61
2014,85287100,China,United States,1,360.45,17.89
2014,85287100,China,United Arab Emirates,40220,9907523.72,491844.74
2014,85287100,China,Kenya,46,21880.25,1086.21
2014,85287100,China,India,2,21036.76,1044.33
2014,85287100,China,Hong Kong,68.06,6459.2,320.65
2014,85287100,China,China,257.6,128915.35,6399.82
2014,85287100,Andorra,Germany,18,7384.98,366.61
2014,85286900,United States,United States,438.7,1236299.03,61374.29
2014,85286900,United States,United Kingdom,26,33616.57,1668.85
2014,85286900,United Kingdom,United Kingdom,798,178099.09,8841.47
2014,85286900,United Kingdom,United Arab Emirates,31,109077.11,5414.98
2014,85286900,United Kingdom,Belgium,37.65,35238.49,1749.36
2014,85286900,United Arab Emirates,United Arab Emirates,17.1,59930.09,2975.15
2014,85286900,Thailand,United Arab Emirates,184.6,91326.99,4533.8
2014,85286900,Philippines,United Kingdom,56,95696.72,4750.72
2014,85286900,Netherlands,United Arab Emirates,93,51147.76,2539.16
2014,85286900,Netherlands,Netherlands,10,7990.12,396.66
2014,85286900,Kenya,Kenya,1,22041.29,1094.21
2014,85286900,Japan,United Arab Emirates,198.1,72626.84,3605.46
2014,85286900,Italy,Italy,1965.19,913356.72,45342.28
2014,85286900,Ireland,Denmark,43,130406.03,6473.82
2014,85286900,India,India,10,176372.83,8755.78
2014,85286900,Hong Kong,China,3472,160848.27,7985.08
